"","target","N_Day","mes","year","nivel","tmed","pDia","niv7","niv14","niv30","niv60","niv90","niv180","t7","t14","t30","t60","t90","t180","p30","p60","p90","p180","niv010","niv020","niv030"
"3746",0.4,32765,9,1989,601.87,18.25,0,602.4107125,602.951426666667,604.18734516129,606.56775147541,608.785935494505,609.826520331492,16.125,16.65,19.2016129032258,21.0122950819672,21.1263736263736,16.6601328287293,193.7,240.9,268.6,499.7,-0.154489999999998,-0.154489999999998,-0.154489999999998
"3753",0.6,32772,9,1989,601.39,18,0,601.6300025,602.030381333333,603.183521935484,605.473678032787,607.823408241758,609.518962044199,18.4375,17.2166666666667,18.258064516129,20.405737704918,20.9972527472527,17.0302985745856,236.4,288.6,304.6,535.4,-0.094344000000001,-0.124418000000003,-0.134443333333335
"3760",0.3,32779,9,1989,601.58,14.75,0,601.48501875,601.568678,602.401959032258,604.533666065574,606.876597142857,609.235912762431,16.40625,17.3833333333333,17.0967741935484,19.5696721311475,20.5769230769231,17.1823204419889,150.1,313,333,561.9,-0.00156999999999243,-0.0608469999999954,-0.0920619999999985
"3767",0,32786,10,1989,600.52,16.25,0,601.0500175,601.246686,601.746203548387,603.668562459016,605.935829340659,608.952598618785,14.4375,15.4666666666667,16.2903225806452,18.5819672131148,20.0521978021978,17.4447513812155,117.9,304.5,327,542.4,-0.0979100000000017,-0.0640725000000032,-0.0913466666666674
"3781",-0.6,32800,10,1989,597.76,12,0,598.45001125,599.140015333333,600.266652903226,601.867044262295,603.94615967033,608.200167955801,11.9375,13.05,14.4596774193548,16.4713114754098,18.5659340659341,17.7665745856354,78.3,267,319.2,502.6,-0.197145,-0.183429999999998,-0.125572
"3788",-0.9,32807,10,1989,596.35,13,0,597.05499625,597.752004,599.249659354839,600.91292147541,602.934620989011,607.694026132597,12.75,12.3666666666667,13.508064516129,15.4467213114754,17.7115384615385,17.9350828729282,13.2,152.3,315.2,465.1,-0.200144,-0.198644999999999,-0.172535333333334
"3795",-1,32814,11,1989,595.13,13.5,0,595.7399925,596.400660666667,597.962725483871,599.933553278689,601.921606043956,607.091397348066,13.0625,12.9,13.1290322580645,14.7295081967213,16.9010989010989,18.0276243093923,30.7,148.6,341.7,493.6,-0.182429999999999,-0.190645000000001,-0.189763333333334
"3802",-1.4,32821,11,1989,593.59,9,0,594.3600075,595.044666666667,596.595855483871,598.917301803279,600.883867142857,606.405912596685,7.96875,10.3166666666667,11.3709677419355,13.6844262295082,15.8021978021978,17.6823204419889,30.7,134.2,315.5,493.6,-0.206282999999996,-0.198429999999996,-0.198143333333333
"3809",-1.9,32828,11,1989,591.85,7.75,0,592.72000375,593.536672666667,595.162627419355,597.831085901639,599.802061538462,605.634038121547,8.21875,8.03333333333333,10.5725806451613,12.7213114754098,14.6950549450549,17.4323204419889,30.7,106.8,295.5,458.1,-0.239999999999998,-0.216284999999999,-0.210143333333334
"3816",-2.7,32835,11,1989,595.6,8.75,0,593.72499,593.313996666667,594.357878064516,596.96966295082,598.910914945055,604.911910607735,8.71875,8.51666666666667,9.64516129032258,11.6311475409836,13.6840659340659,17.128453038674,104.7,119.1,330.7,534.3,0.300430000000006,0.0344985000000008,-0.0384290000000002
"3823",-3.2,32842,11,1989,597.11,8.25,0,596.3549825,595.002652,594.420088064516,596.394334262295,598.292954725275,604.288945690608,8.25,8.46666666666667,8.62903225806452,10.8155737704918,12.75,16.8936464088398,76.2,106.9,227,510.8,0.311714000000006,0.188428500000003,0.0543799999999995
"3830",-4.8,32849,12,1989,597.82,6.25,0,597.4649925,596.896653333333,595.01289516129,596.034447868852,597.839170989011,603.695794972376,5.96875,7.03333333333333,7.60483870967742,9.75819672131148,11.8873626373626,16.6008287292818,86.7,117.4,235.3,486.6,0.135720000000003,0.271715,0.126333333333336
"3837",-5.3,32856,12,1989,597.89,7,0,597.855005,597.649332,596.035982580645,595.86493852459,597.495058241758,603.079686906077,7.28125,6.65,7.50806451612903,9.21311475409836,11.2307692307692,16.1519337016575,92.2,122.9,199,467.6,0.0374299999999948,0.103715,0.184763333333334
"3844",-6.2,32863,12,1989,600.58,6,0,599.235015,598.588677333333,597.550090967742,596.033839016393,597.328246153846,602.512686464088,8.46875,7.93333333333333,7.66935483870968,8.77049180327869,10.478021978022,15.6988950276243,58.5,151.2,181.8,486.4,0.272000000000003,0.168430000000001,0.201714666666669
"3851",-6.6,32870,12,1989,601.96,6.75,0,601.2700175,600.230684,598.834936774194,596.585294262295,597.318246043956,602.034376740331,5.5625,7.08333333333333,6.96774193548387,7.93032786885246,9.65659340659341,15.0883977900552,53,129.2,159.9,492.9,0.253280000000007,0.2065,0.176050000000002
"3858",-7.4,32877,1,1990,602.4,3.25,0,602.18001375,601.70935,599.97503483871,597.38016704918,597.413410549451,601.613201049724,4.40625,4.86666666666667,6.29838709677419,7,8.86263736263736,14.414364640884,42.5,129.2,159.9,486.9,0.103139999999996,0.206284999999997,0.159429999999998
"3865",-8.2,32884,1,1990,602.38,5,0,602.3900125,602.277347333333,601.013240967742,598.365998852459,597.617805714286,601.227983812155,3.53125,4.01666666666667,5.56451612903226,6.63934426229508,8.0989010989011,13.7002762430939,40,132.2,162.9,479.9,0.0168599999999969,0.0801420000000007,0.150333333333333
"3872",-8.6,32891,1,1990,602.01,3.25,0,602.1950075,602.286677333333,601.856374516129,599.483003114754,597.911431758242,600.874432430939,4.28125,3.83333333333333,4.5241935483871,6.13524590163934,7.48626373626374,12.9530386740331,15.5,89.7,160.7,479.9,-0.0378600000000006,-0.000645000000002938,0.073284666666666
"3879",-8.6,32898,1,1990,601.37,5.5,0,601.69000125,601.938004666667,602.070287419355,600.253823770492,598.272201428571,600.555443867403,3.46875,3.91666666666667,3.9758064516129,5.55327868852459,6.76648351648352,12.1740331491713,9.5,56,160.7,475.9,-0.0798599999999965,-0.051357999999999,-0.0065243333333342
"3886",-8.8,32905,2,1990,600.77,3.75,0,601.07000375,601.380669333333,601.858440645161,600.733709508197,598.685609010989,600.25995839779,5,4.15,4.0241935483871,5.19672131147541,6.14010989010989,11.4599447513812,16.5,59,145.7,487.4,-0.0874300000000062,-0.0778574999999989,-0.0501433333333352
"3893",-8.6,32912,2,1990,600.12,7.5,0,600.4450025,600.75667,601.413508387097,601.045748032787,599.158575604396,599.981986685083,5.90625,5.56666666666667,4.58870967741935,5.23360655737705,6.06593406593407,10.8839779005525,13.5,59,145.7,446.2,-0.0907159999999976,-0.0899299999999982,-0.0755246666666684
"3900",-8.6,32919,2,1990,599.41,9,0,599.7649875,600.103994666667,600.828339677419,601.237829836066,599.706156593407,599.719373756906,7.96875,6.9,5.4758064516129,5.23770491803279,6.06043956043956,10.3135359116022,13.5,53.5,145.7,441.2,-0.0988560000000007,-0.0937150000000031,-0.0901899999999993
"3907",-8,32926,2,1990,598.61,7.75,0,599.00998,599.385982666667,600.162388709677,601.104405737705,600.087694175824,599.469136077348,9.28125,8.6,6.85483870967742,5.40983606557377,6.09615384615385,9.8232044198895,13.5,23,69.5,381.5,-0.110429999999997,-0.103359999999998,-0.0980953333333332
"3914",-7.4,32933,3,1990,597.69,10.75,0,598.15,598.577989333333,599.439255806452,600.688875737705,600.212420989011,599.227131657459,10.28125,9.91666666666667,8.06451612903226,6.10245901639344,6.28571428571429,9.46546961325967,0,16.5,69.5,294.3,-0.126279999999997,-0.116427499999998,-0.108382333333331
"3921",-7.7,32940,3,1990,596.56,10,0,597.125,597.634,598.619620645161,600.084729508197,600.176157912088,598.986729226519,6.34375,8.15,8.25,6.29098360655738,6.29120879120879,9.04005524861878,0,16.5,59,288.1,-0.152430000000004,-0.136785000000003,-0.124856666666669
"3928",-7.1,32947,3,1990,595.48,8.25,0,596.02,596.573333333333,597.700131935484,599.348170655738,600.028684945055,598.745078342541,10.375,8.25,9.08870967741935,7.06147540983607,6.52197802197802,8.83425414364641,14.4,27.9,67.9,266.9,-0.15643,-0.149930000000001,-0.137761666666665
"3935",-6.3,32954,3,1990,594.37,15.25,0,594.92499125,595.471995333333,596.696539677419,598.52186852459,599.676265274725,598.486152154696,10.65625,10.6666666666667,9.41129032258065,7.95081967213115,6.70054945054945,8.53729281767956,15.9,29.4,38.9,220.7,-0.15729,-0.157927999999998,-0.148952000000001
"3942",-6.5,32961,3,1990,593.12,6.5,0,593.74499375,594.332658666667,595.609167096774,597.625849508197,599.082966483516,598.182772044199,9.8101729125,9.89875888666667,9.16068978387097,8.44641611967213,6.97232289340659,8.28028388563536,23.6,37.1,40.1,200,-0.172569999999996,-0.164285000000001,-0.161096666666666
"3949",-6.4,32968,4,1990,592.37,7.75,9.5,592.745,593.25333,594.519813548387,596.689313770492,598.350657582418,597.868548618785,7.65625,8.88209222,9.33004462258065,8.81526857868852,7.26078443186813,8.01923416187845,53.1,53.1,69.6,229.5,-0.128894000000003,-0.147570000000002,-0.150429999999998
"3956",-6.4,32975,4,1990,592.09,12,0,592.230005,592.495336,593.571703870968,595.771377213115,597.56768989011,597.58528839779,9.09375,8.41666666666667,9.40262526774194,9.09395710327869,7.70034487142857,7.88387504585635,61.4,67.6,81.1,244,-0.0601400000000012,-0.1050185,-0.123286666666665
"3963",-6.4,32982,4,1990,590.89,8.5,0,591.49001875,591.844679333333,592.687607419355,594.841685409836,596.739668901099,597.324262762431,9.59375,9.16666666666667,9.1929478483871,9.15133415245902,8.09045476153846,7.76094686906077,52.7,68.6,82.1,242.8,-0.132000000000005,-0.106144999999998,-0.126571000000001
"3970",-6.3,32989,4,1990,590.27,8,5,590.58001125,591.044682666667,591.864165483871,593.90286,595.885164285714,597.083671712707,6.96875,8.26666666666667,8.00806451612903,8.8234653,8.34045476153846,7.53028388563536,104.5,128.1,141.6,302.3,-0.113430000000005,-0.103000000000003,-0.106975
"3977",-5.9,32996,5,1990,591.24,12.75,0,590.75500125,590.694006666667,591.362957741935,593.101385409836,595.100328901099,596.903924419889,11.625,9.38333333333333,9.21774193548387,9.11854726721312,8.89539981648352,7.49437228342541,96.5,128.1,128.1,273.8,0.0704299999999989,-0.033929999999998,-0.0448099999999992
"3984",-5.6,33003,5,1990,591.53,13,0,591.38500875,591.058672,591.147753548387,592.491035081967,594.408571208791,596.802590773481,12.8125,12.1833333333333,10.1451612903226,9.86444890655738,9.40364157472527,7.74022863701657,75,126.9,133.1,278.8,0.0705699999999979,0.0364274999999964,-0.0213346666666666
"3991",-4.6,33010,5,1990,591.89,17.25,0,591.71002,591.548682,591.119181935484,592.04387147541,593.794837802198,596.774612099447,15.15625,14.05,11.4032258064516,10.3931374311475,9.97507014615385,8.00956565359116,68.5,122.7,137.1,257.8,0.0484299999999962,0.0740714999999966,0.021905
"3998",-4.1,33017,5,1990,594.11,15.5,3,593,592.386010666667,591.643418709677,591.887694426229,593.349125274725,596.723397071823,16.9375,15.9666666666667,13.7661290322581,10.9300226770492,10.5574877285714,8.32310156519337,71,153.7,169.6,239.1,0.237430000000006,0.141428500000001,0.122095333333334
"4005",-5.2,33024,5,1990,600.82,14.25,2.5,597.4649975,595.307332,593.323046774194,592.417244262295,593.338355824176,596.772979502762,14.21875,15.5833333333333,14.5483870967742,11.7909836065574,10.8184767395604,8.54823968674033,97.5,202,225.6,286.6,0.766143,0.461925000000002,0.328573333333334
"4012",-4.8,33031,6,1990,603.21,16.5,0,602.01500875,599.668003333333,595.794708064516,593.528042131148,593.733851098901,596.950170276243,16.5,15.4333333333333,15.5161290322581,12.7172131147541,11.672872343956,8.98194134419889,102.5,176,234.1,293.1,0.526570000000004,0.550142500000004,0.392095333333335
"4026",-5.4,33045,6,1990,610.65,18.75,0,608.79000875,606.930018666667,602.678350967742,597.110759180328,595.549459340659,597.59538,17.40625,16.7333333333333,16.0483870967742,14.4918032786885,12.6014437725275,9.66149935524862,152.4,222.4,283.1,322,0.531425000000002,0.474428,0.572476666666667
"4033",-4.9,33052,6,1990,611.62,20.25,4.5,611.13501375,609.916678666667,606.259830322581,599.491719836066,596.899351208791,597.968884033149,20.46875,18.95,17.4758064516129,15.9877049180328,13.5,10.2664717309392,80.4,175.4,279.9,320,0.25643,0.393927000000002,0.423905666666667
"4040",-4.4,33059,7,1990,612.12,19.25,0,611.87,611.494674,608.745682258065,601.883874426229,598.377373186813,598.34173281768,20.4375,20.4666666666667,18.4838709677419,16.8811475409836,14.4725274725275,10.8990684160221,77.9,175.4,250.4,320,0.0915700000000015,0.232929999999999,0.319761333333334
"4047",-3.8,33066,7,1990,612.57,19.25,0,612.3450025,612.106668,610.677290322581,604.280429836066,599.928691648352,598.728417513812,20.78125,20.7,19.4677419354839,17.7581967213115,15.3736263736264,11.5731015651934,107.9,211.9,277.4,358.5,0.0664300000000026,0.0890700000000038,0.223426666666667
"4054",-3,33073,7,1990,612.33,24.75,0,612.450005,612.386004,611.799868709677,606.630640163934,601.546272857143,599.127635911602,22.25,21.6666666666667,20.991935483871,18.4959016393443,16.4065934065934,12.306526979558,46,207.9,276.4,358.5,-0.00471400000000131,0.0319299999999998,0.091428
"4061",-2.6,33080,7,1990,612.35,24,0,612.33999875,612.399335333333,612.188526774194,608.727619508197,603.223634395604,599.544841878453,24.71875,23.4,22.1532258064516,19.5081967213115,17.7884615384615,13.1007258745856,62.7,175.1,233.6,375.2,-0.00828599999999824,0.00828650000000266,0.0335723333333325
"4117",-2.3,33136,9,1990,615.37,20.25,0,615.1812475,614.992496666667,614.561064193548,613.760503442623,613.181312967033,604.421601712707,18.9375,19.1833333333333,19.8161290322581,21.1565573770492,21.2395604395604,16.9186816756906,143.6,240.5,286.5,569.6,0.0539300000000026,0.0539280000000019,0.053928666666665
"4124",-2.8,33143,9,1990,615.77,17.25,0,615.570005,615.376001333333,614.941471612903,614.131108688525,613.519334175824,605.276726353591,18.03125,18.3666666666667,18.8161290322581,20.3737704918033,21.0087912087912,17.3234806629834,168.4,259.3,317.5,597.4,0.0561799999999948,0.0550524999999993,0.0546786666666662
"4131",-3.6,33150,10,1990,617.91,17.75,4,616.84,616.234002666667,615.551473225806,614.626767213115,613.910652857143,606.220333535912,17.9375,18.0333333333333,18.6532258064516,19.8573770491803,20.821978021978,17.6936464088398,205.7,339.3,402,647.9,0.231139999999994,0.143177499999996,0.113428666666664
"4138",-4.8,33157,10,1990,619.19,16.75,3,618.54999125,617.680662,616.448488064516,615.268284590164,614.39252,607.244815801105,14.03125,15.8666666666667,17.3548387096774,18.9065573770492,20.2450549450549,17.8386740331492,175.7,350.3,378.5,655.9,0.219170000000008,0.188145000000003,0.143512000000002
"4145",-6.7,33164,10,1990,622.28,12.25,0,620.73501375,619.672669333333,617.782847419355,616.13205852459,615.048125164835,608.393860607735,14.53125,14.1166666666667,16.1854838709677,18.0909836065574,19.593956043956,18.0541436464088,183,312.6,409.5,685.9,0.36386,0.310305,0.233928333333332
"4152",-8.1,33171,10,1990,623.83,12,0,623.05501875,621.869350666667,619.529960967742,617.206119836066,615.880764285714,609.657965248619,11.9375,13.3,14.5967741935484,16.8081967213115,18.6076923076923,18.2461325966851,193,339.6,419.8,653.4,0.287425000000007,0.2868585,0.272476666666667
"4166",-9.2,33185,11,1990,623.47,8.5,3.5,623.55998,623.649991333333,622.477147419355,619.33247147541,617.555024505495,612.167008674033,6.75,8.98333333333333,11.3629032258065,14.4385245901639,16.5115384615385,17.9339779005525,69,241.7,416.3,656.4,-0.0257200000000012,0.0484270000000038,0.154856666666668
"4173",-10,33192,11,1990,623.92,10.25,0,623.694985,623.637981333333,623.376956774194,620.340994590164,618.355519120879,613.400788066298,9.84375,8.28333333333333,10.2016129032258,13.3114754098361,15.6434065934066,17.7046961325967,76,271.5,379.1,683.9,0.0372899999999959,0.00578499999999735,0.0840946666666658
"4180",-10.5,33199,11,1990,623.6,10.25,2.5,623.7599825,623.714649333333,623.677269677419,621.307187540984,619.127743846154,614.56757519337,9.8125,9.8,9.58064516129032,12.3114754098361,14.6104395604396,17.4588397790055,67.5,235,381.6,650.4,-0.0127099999999928,-0.00121350000000007,0.0070950000000001
"4187",-11.6,33206,11,1990,623.43,3.15,0,623.51499625,623.639988666667,623.633117741936,622.188984754098,619.852909010989,615.522365745856,3.675,6.51,7.80322580645161,10.6008196721311,13.2131868131868,17.0093922651934,49.5,210,357.2,605.4,-0.0307100000000105,-0.00521200000000022,-0.0090466666666695
"4201",-13.1,33220,12,1990,623.1,2.25,0,623.18248375,623.264992,623.47715516129,623.317711803279,621.177716153846,616.995264033149,1.28125,1.64333333333333,4.54516129032258,7.45327868852459,10.5813186813187,15.8602209944751,45,126,318.2,577,-0.0235699999999952,-0.023784999999998,-0.0230466666666643
"4208",-13.7,33227,12,1990,622.96,2.75,0,623.03,623.106658,623.294901612903,623.464102459016,621.778622967033,617.516936850829,1.53125,1.35,2.48870967741935,6.06803278688525,9.22417582417582,15.2138121546961,45,110,280.5,567,-0.0210699999999974,-0.0223214999999982,-0.0243800000000003
"4215",-14.2,33234,12,1990,622.73,4.5,0,622.845,622.936,623.124121935484,623.386747540984,622.334776373626,617.96150640884,1.875,1.63333333333333,1.69032258064516,4.95737704918033,7.99615384615385,14.4693370165746,35,84.5,245,562.5,-0.0289999999999964,-0.025569999999999,-0.0249533333333337
"4222",-14.4,33241,1,1991,622.61,4.25,0,622.669985,622.759325333333,622.955821935484,623.27035147541,622.770819010989,618.374749558011,5.5625,3.66666666666667,2.51612903225806,4.44918032786885,7.04835164835165,13.8919889502762,37,85,162.5,564.5,-0.0218549999999937,-0.0234980000000007,-0.0234043333333337
"4229",-14.8,33248,1,1991,622.45,5.75,0,622.52999875,622.599324666667,622.792597096774,623.15379704918,623.069061428571,618.765017734807,3.65625,4.63333333333333,2.95161290322581,4.09262295081967,6.28461538461538,13.224861878453,4.5,49.5,144.5,523,-0.0211439999999925,-0.0238599999999963,-0.0232366666666659
"4236",-15.2,33255,1,1991,622.32,3.5,0,622.38501125,622.458005333333,622.633225806452,622.989374590164,623.178291978022,619.150668839779,4.28125,3.85,3.54838709677419,3.26885245901639,5.5043956043956,12.4845303867403,14.5,59.5,126,535.5,-0.0198549999999955,-0.0196399999999983,-0.022666666666665
